# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 4000,
# i.e. number of multipoles equal to 3999
#  l TT               EE               TE               BB               phiphi           Tphi             
1360 1.0929014250e-10 3.4032316174e-12 -9.4275729989e-12 0.0000000000e+00 1.9648576077e-15 -6.2056666590e-16
1361 1.0958915753e-10 3.3736415475e-12 -9.4394153135e-12 0.0000000000e+00 1.9592023554e-15 -6.2104710771e-16
1362 1.0988831359e-10 3.3439138791e-12 -9.4488630755e-12 0.0000000000e+00 1.9535669978e-15 -6.2147625248e-16
1363 1.1018744035e-10 3.3140595988e-12 -9.4559253976e-12 0.0000000000e+00 1.9479514662e-15 -6.2185514909e-16
1364 1.1048636646e-10 3.2840897592e-12 -9.4606114925e-12 0.0000000000e+00 1.9423556913e-15 -6.2218485361e-16
1365 1.1078491958e-10 3.2540154786e-12 -9.4629306735e-12 0.0000000000e+00 1.9367796024e-15 -6.2246642923e-16
1366 1.1108292637e-10 3.2238479419e-12 -9.4628923539e-12 0.0000000000e+00 1.9312231278e-15 -6.2270094635e-16
1367 1.1138021252e-10 3.1935984000e-12 -9.4605060479e-12 0.0000000000e+00 1.9256861948e-15 -6.2288948253e-16
1368 1.1167660266e-10 3.1632781703e-12 -9.4557813708e-12 0.0000000000e+00 1.9201687297e-15 -6.2303312257e-16
1369 1.1197192047e-10 3.1328986365e-12 -9.4487280386e-12 0.0000000000e+00 1.9146706574e-15 -6.2313295845e-16
1370 1.1226598858e-10 3.1024712493e-12 -9.4393558690e-12 0.0000000000e+00 1.9091919021e-15 -6.2319008939e-16
1371 1.1255862866e-10 3.0720075259e-12 -9.4276747808e-12 0.0000000000e+00 1.9037323866e-15 -6.2320562186e-16
1372 1.1284966133e-10 3.0415190504e-12 -9.4136947949e-12 0.0000000000e+00 1.8982920328e-15 -6.2318066959e-16
1373 1.1313890621e-10 3.0110174739e-12 -9.3974260341e-12 0.0000000000e+00 1.8928707614e-15 -6.2311635357e-16
1374 1.1342618191e-10 2.9805145148e-12 -9.3788787232e-12 0.0000000000e+00 1.8874684921e-15 -6.2301380208e-16
1375 1.1371130603e-10 2.9500219586e-12 -9.3580631894e-12 0.0000000000e+00 1.8820851434e-15 -6.2287415071e-16
1376 1.1399409515e-10 2.9195516582e-12 -9.3349898626e-12 0.0000000000e+00 1.8767206327e-15 -6.2269854233e-16
1377 1.1427436482e-10 2.8891155338e-12 -9.3096692755e-12 0.0000000000e+00 1.8713748765e-15 -6.2248812718e-16
1378 1.1455192959e-10 2.8587255736e-12 -9.2821120636e-12 0.0000000000e+00 1.8660477899e-15 -6.2224406280e-16
1379 1.1482660296e-10 2.8283938331e-12 -9.2523289659e-12 0.0000000000e+00 1.8607392870e-15 -6.2196751411e-16
1380 1.1509819744e-10 2.7981324360e-12 -9.2203308246e-12 0.0000000000e+00 1.8554492810e-15 -6.2165965339e-16
1381 1.1536652448e-10 2.7679535737e-12 -9.1861285858e-12 0.0000000000e+00 1.8501776837e-15 -6.2132166028e-16
1382 1.1563139453e-10 2.7378695059e-12 -9.1497332991e-12 0.0000000000e+00 1.8449244058e-15 -6.2095472185e-16
1383 1.1589261700e-10 2.7078925604e-12 -9.1111561184e-12 0.0000000000e+00 1.8396893571e-15 -6.2056003255e-16
1384 1.1615000026e-10 2.6780351335e-12 -9.0704083020e-12 0.0000000000e+00 1.8344724461e-15 -6.2013879427e-16
1385 1.1640335166e-10 2.6483096896e-12 -9.0275012123e-12 0.0000000000e+00 1.8292735803e-15 -6.1969221632e-16
1386 1.1665249003e-10 2.6187281537e-12 -8.9824490017e-12 0.0000000000e+00 1.8240926717e-15 -6.1922122617e-16
1387 1.1689728343e-10 2.5893000788e-12 -8.9352766974e-12 0.0000000000e+00 1.8189296552e-15 -6.1872559819e-16
1388 1.1713761180e-10 2.5600344591e-12 -8.8860122022e-12 0.0000000000e+00 1.8137844701e-15 -6.1820481576e-16
1389 1.1737335448e-10 2.5309403366e-12 -8.8346836174e-12 0.0000000000e+00 1.8086570552e-15 -6.1765835967e-16
1390 1.1760439019e-10 2.5020268014e-12 -8.7813192430e-12 0.0000000000e+00 1.8035473481e-15 -6.1708570818e-16
1391 1.1783059706e-10 2.4733029911e-12 -8.7259475786e-12 0.0000000000e+00 1.7984552856e-15 -6.1648633698e-16
1392 1.1805185260e-10 2.4447780920e-12 -8.6685973233e-12 0.0000000000e+00 1.7933808036e-15 -6.1585971919e-16
1393 1.1826803372e-10 2.4164613380e-12 -8.6092973765e-12 0.0000000000e+00 1.7883238368e-15 -6.1520532534e-16
1394 1.1847901670e-10 2.3883620116e-12 -8.5480768377e-12 0.0000000000e+00 1.7832843194e-15 -6.1452262343e-16
1395 1.1868467723e-10 2.3604894434e-12 -8.4849650075e-12 0.0000000000e+00 1.7782621842e-15 -6.1381107883e-16
1396 1.1888489038e-10 2.3328530126e-12 -8.4199913876e-12 0.0000000000e+00 1.7732573634e-15 -6.1307015436e-16
1397 1.1907953060e-10 2.3054621467e-12 -8.3531856814e-12 0.0000000000e+00 1.7682697881e-15 -6.1229931023e-16
1398 1.1926847173e-10 2.2783263218e-12 -8.2845777942e-12 0.0000000000e+00 1.7632993884e-15 -6.1149800408e-16
1399 1.1945158699e-10 2.2514550628e-12 -8.2141978335e-12 0.0000000000e+00 1.7583460936e-15 -6.1066569092e-16
1400 1.1962874899e-10 2.2248579432e-12 -8.1420761098e-12 0.0000000000e+00 1.7534098320e-15 -6.0980182319e-16
1401 1.1979982972e-10 2.1985445853e-12 -8.0682431365e-12 0.0000000000e+00 1.7484905308e-15 -6.0890585070e-16
1402 1.1996470055e-10 2.1725246604e-12 -7.9927296306e-12 0.0000000000e+00 1.7435881165e-15 -6.0797722066e-16
1403 1.2012323222e-10 2.1468078888e-12 -7.9155665129e-12 0.0000000000e+00 1.7387025144e-15 -6.0701537767e-16
1404 1.2027529488e-10 2.1214040397e-12 -7.8367849084e-12 0.0000000000e+00 1.7338336491e-15 -6.0601976370e-16
1405 1.2042075801e-10 2.0963229317e-12 -7.7564161469e-12 0.0000000000e+00 1.7289814439e-15 -6.0498981810e-16
1406 1.2055949051e-10 2.0715744324e-12 -7.6744917630e-12 0.0000000000e+00 1.7241458213e-15 -6.0392497759e-16
1407 1.2069136064e-10 2.0471684588e-12 -7.5910434969e-12 0.0000000000e+00 1.7193267031e-15 -6.0282467626e-16
1408 1.2081623602e-10 2.0231149774e-12 -7.5061032943e-12 0.0000000000e+00 1.7145240096e-15 -6.0168834557e-16
1409 1.2093398367e-10 1.9994240041e-12 -7.4197033073e-12 0.0000000000e+00 1.7097376606e-15 -6.0051541433e-16
1410 1.2104446996e-10 1.9761056044e-12 -7.3318758942e-12 0.0000000000e+00 1.7049675747e-15 -5.9930530869e-16
1411 1.2114757563e-10 1.9531690159e-12 -7.2426545370e-12 0.0000000000e+00 1.7002136746e-15 -5.9805773752e-16
1412 1.2124324091e-10 1.9306200067e-12 -7.1520766005e-12 0.0000000000e+00 1.6954759026e-15 -5.9677355152e-16
1413 1.2133142084e-10 1.9084634896e-12 -7.0601806022e-12 0.0000000000e+00 1.6907542052e-15 -5.9545389301e-16
1414 1.2141207034e-10 1.8867043978e-12 -6.9670052991e-12 0.0000000000e+00 1.6860485280e-15 -5.9409991135e-16
1415 1.2148514422e-10 1.8653476841e-12 -6.8725896876e-12 0.0000000000e+00 1.6813588160e-15 -5.9271276299e-16
1416 1.2155059716e-10 1.8443983216e-12 -6.7769730044e-12 0.0000000000e+00 1.6766850133e-15 -5.9129361147e-16
1417 1.2160838371e-10 1.8238613033e-12 -6.6801947270e-12 0.0000000000e+00 1.6720270632e-15 -5.8984362744e-16
1418 1.2165845833e-10 1.8037416425e-12 -6.5822945736e-12 0.0000000000e+00 1.6673849080e-15 -5.8836398867e-16
1419 1.2170077533e-10 1.7840443724e-12 -6.4833125040e-12 0.0000000000e+00 1.6627584894e-15 -5.8685588004e-16
1420 1.2173528891e-10 1.7647745466e-12 -6.3832887199e-12 0.0000000000e+00 1.6581477483e-15 -5.8532049361e-16
1421 1.2176195314e-10 1.7459372387e-12 -6.2822636653e-12 0.0000000000e+00 1.6535526247e-15 -5.8375902858e-16
1422 1.2178072199e-10 1.7275375426e-12 -6.1802780271e-12 0.0000000000e+00 1.6489730576e-15 -5.8217269130e-16
1423 1.2179154929e-10 1.7095805726e-12 -6.0773727351e-12 0.0000000000e+00 1.6444089856e-15 -5.8056269534e-16
1424 1.2179438875e-10 1.6920714630e-12 -5.9735889632e-12 0.0000000000e+00 1.6398603461e-15 -5.7893026144e-16
1425 1.2178919396e-10 1.6750153685e-12 -5.8689681288e-12 0.0000000000e+00 1.6353270757e-15 -5.7727661755e-16
1426 1.2177591838e-10 1.6584174644e-12 -5.7635518943e-12 0.0000000000e+00 1.6308091105e-15 -5.7560299886e-16
1427 1.2175451538e-10 1.6422829460e-12 -5.6573821668e-12 0.0000000000e+00 1.6263063854e-15 -5.7391064778e-16
1428 1.2172493816e-10 1.6266170294e-12 -5.5505010987e-12 0.0000000000e+00 1.6218188346e-15 -5.7220081396e-16
1429 1.2168713983e-10 1.6114249507e-12 -5.4429510884e-12 0.0000000000e+00 1.6173463915e-15 -5.7047475432e-16
1430 1.2164107337e-10 1.5967119668e-12 -5.3347747805e-12 0.0000000000e+00 1.6128889887e-15 -5.6873373305e-16
1431 1.2158669164e-10 1.5824833550e-12 -5.2260150662e-12 0.0000000000e+00 1.6084465578e-15 -5.6697902164e-16
1432 1.2152394737e-10 1.5687444131e-12 -5.1167150838e-12 0.0000000000e+00 1.6040190298e-15 -5.6521189885e-16
1433 1.2145279317e-10 1.5555004594e-12 -5.0069182192e-12 0.0000000000e+00 1.5996063346e-15 -5.6343365077e-16
1434 1.2137318153e-10 1.5427568331e-12 -4.8966681063e-12 0.0000000000e+00 1.5952084013e-15 -5.6164557080e-16
1435 1.2128506481e-10 1.5305188936e-12 -4.7860086275e-12 0.0000000000e+00 1.5908251585e-15 -5.5984895971e-16
1436 1.2118840892e-10 1.5187911074e-12 -4.6749829965e-12 0.0000000000e+00 1.5864565378e-15 -5.5804466553e-16
1437 1.2108323446e-10 1.5075742972e-12 -4.5636309978e-12 0.0000000000e+00 1.5821024883e-15 -5.5623169840e-16
1438 1.2096957600e-10 1.4968683644e-12 -4.4519917202e-12 0.0000000000e+00 1.5777629625e-15 -5.5440860167e-16
1439 1.2084746844e-10 1.4866732005e-12 -4.3401044717e-12 0.0000000000e+00 1.5734379122e-15 -5.5257391066e-16
1440 1.2071694701e-10 1.4769886873e-12 -4.2280087804e-12 0.0000000000e+00 1.5691272886e-15 -5.5072615265e-16
1441 1.2057804729e-10 1.4678146966e-12 -4.1157443945e-12 0.0000000000e+00 1.5648310422e-15 -5.4886384688e-16
1442 1.2043080518e-10 1.4591510903e-12 -4.0033512826e-12 0.0000000000e+00 1.5605491227e-15 -5.4698550450e-16
1443 1.2027525692e-10 1.4509977203e-12 -3.8908696343e-12 0.0000000000e+00 1.5562814792e-15 -5.4508962859e-16
1444 1.2011143910e-10 1.4433544284e-12 -3.7783398608e-12 0.0000000000e+00 1.5520280599e-15 -5.4317471414e-16
1445 1.1993938862e-10 1.4362210466e-12 -3.6658025948e-12 0.0000000000e+00 1.5477888126e-15 -5.4123924801e-16
1446 1.1975914276e-10 1.4295973967e-12 -3.5532986909e-12 0.0000000000e+00 1.5435636840e-15 -5.3928170895e-16
1447 1.1957073911e-10 1.4234832906e-12 -3.4408692264e-12 0.0000000000e+00 1.5393526204e-15 -5.3730056757e-16
1448 1.1937421560e-10 1.4178785301e-12 -3.3285555015e-12 0.0000000000e+00 1.5351555673e-15 -5.3529428632e-16
1449 1.1916961052e-10 1.4127829066e-12 -3.2163990396e-12 0.0000000000e+00 1.5309724693e-15 -5.3326131950e-16
1450 1.1895696248e-10 1.4081962018e-12 -3.1044415875e-12 0.0000000000e+00 1.5268032706e-15 -5.3120011322e-16
1451 1.1873631044e-10 1.4041181871e-12 -2.9927251163e-12 0.0000000000e+00 1.5226479144e-15 -5.2910910539e-16
1452 1.1850769371e-10 1.4005486236e-12 -2.8812918212e-12 0.0000000000e+00 1.5185063432e-15 -5.2698672572e-16
1453 1.1827115193e-10 1.3974872624e-12 -2.7701841224e-12 0.0000000000e+00 1.5143784990e-15 -5.2483139570e-16
1454 1.1802672510e-10 1.3949338443e-12 -2.6594446651e-12 0.0000000000e+00 1.5102643229e-15 -5.2264152858e-16
1455 1.1777445355e-10 1.3928880998e-12 -2.5491163200e-12 0.0000000000e+00 1.5061637553e-15 -5.2041552936e-16
1456 1.1751437797e-10 1.3913497492e-12 -2.4392421838e-12 0.0000000000e+00 1.5020767358e-15 -5.1815179478e-16
1457 1.1724653939e-10 1.3903185027e-12 -2.3298655795e-12 0.0000000000e+00 1.4980032034e-15 -5.1584871330e-16
1458 1.1697097916e-10 1.3897940598e-12 -2.2210300566e-12 0.0000000000e+00 1.4939430962e-15 -5.1350466509e-16
1459 1.1668773903e-10 1.3897761101e-12 -2.1127793918e-12 0.0000000000e+00 1.4898963518e-15 -5.1111802201e-16
1460 1.1639686106e-10 1.3902643325e-12 -2.0051575891e-12 0.0000000000e+00 1.4858629069e-15 -5.0868714761e-16
1461 1.1609839686e-10 1.3912576691e-12 -1.8982064821e-12 0.0000000000e+00 1.4818427013e-15 -5.0621107527e-16
1462 1.1579243532e-10 1.3927521370e-12 -1.7919585129e-12 0.0000000000e+00 1.4778356897e-15 -5.0369155018e-16
1463 1.1547907511e-10 1.3947429945e-12 -1.6864438814e-12 0.0000000000e+00 1.4738418298e-15 -5.0113100774e-16
1464 1.1515841561e-10 1.3972254653e-12 -1.5816929377e-12 0.0000000000e+00 1.4698610788e-15 -4.9853189737e-16
1465 1.1483055680e-10 1.4001947389e-12 -1.4777361819e-12 0.0000000000e+00 1.4658933935e-15 -4.9589668241e-16
1466 1.1449559936e-10 1.4036459701e-12 -1.3746042647e-12 0.0000000000e+00 1.4619387297e-15 -4.9322784026e-16
1467 1.1415364461e-10 1.4075742793e-12 -1.2723279874e-12 0.0000000000e+00 1.4579970428e-15 -4.9052786232e-16
1468 1.1380479451e-10 1.4119747522e-12 -1.1709383023e-12 0.0000000000e+00 1.4540682875e-15 -4.8779925407e-16
1469 1.1344915172e-10 1.4168424397e-12 -1.0704663130e-12 0.0000000000e+00 1.4501524180e-15 -4.8504453504e-16
1470 1.1308681952e-10 1.4221723582e-12 -9.7094327443e-13 0.0000000000e+00 1.4462493878e-15 -4.8226623888e-16
1471 1.1271790188e-10 1.4279594891e-12 -8.7240059318e-13 0.0000000000e+00 1.4423591497e-15 -4.7946691339e-16
1472 1.1234250341e-10 1.4341987789e-12 -7.7486982786e-13 0.0000000000e+00 1.4384816560e-15 -4.7664912049e-16
1473 1.1196072942e-10 1.4408851394e-12 -6.7838268925e-13 0.0000000000e+00 1.4346168583e-15 -4.7381543629e-16
1474 1.1157268584e-10 1.4480134472e-12 -5.8297104055e-13 0.0000000000e+00 1.4307647075e-15 -4.7096845110e-16
1475 1.1117847930e-10 1.4555785437e-12 -4.8866689764e-13 0.0000000000e+00 1.4269251541e-15 -4.6811076945e-16
1476 1.1077821708e-10 1.4635752355e-12 -3.9550242934e-13 0.0000000000e+00 1.4230981478e-15 -4.6524501014e-16
1477 1.1037200714e-10 1.4719982937e-12 -3.0350995761e-13 0.0000000000e+00 1.4192836377e-15 -4.6237380622e-16
1478 1.0995995811e-10 1.4808424544e-12 -2.1272195787e-13 0.0000000000e+00 1.4154815721e-15 -4.5949980505e-16
1479 1.0954217929e-10 1.4901024181e-12 -1.2317105916e-13 0.0000000000e+00 1.4116918991e-15 -4.5662566831e-16
1480 1.0911878064e-10 1.4997728503e-12 -3.4890044475e-14 0.0000000000e+00 1.4079145657e-15 -4.5375407202e-16
1481 1.0868987280e-10 1.5098483806e-12 5.2088149066e-14 0.0000000000e+00 1.4041495184e-15 -4.5088770658e-16
1482 1.0825556710e-10 1.5203236034e-12 1.3773042992e-13 0.0000000000e+00 1.4003967033e-15 -4.4802927678e-16
1483 1.0781597553e-10 1.5311930773e-12 2.2200355191e-13 0.0000000000e+00 1.3966560656e-15 -4.4518150182e-16
1484 1.0737121076e-10 1.5424513256e-12 3.0487411394e-13 0.0000000000e+00 1.3929275499e-15 -4.4234711536e-16
1485 1.0692138615e-10 1.5540928356e-12 3.8630855980e-13 0.0000000000e+00 1.3892111002e-15 -4.3952886552e-16
1486 1.0646661874e-10 1.5661116813e-12 4.6627635444e-13 0.0000000000e+00 1.3855066632e-15 -4.3672883482e-16
1487 1.0600703845e-10 1.5785003867e-12 5.4475954775e-13 0.0000000000e+00 1.3818141985e-15 -4.3394639266e-16
1488 1.0554277897e-10 1.5912510513e-12 6.2174330446e-13 0.0000000000e+00 1.3781336685e-15 -4.3118022275e-16
1489 1.0507397479e-10 1.6043557261e-12 6.9721273600e-13 0.0000000000e+00 1.3744650350e-15 -4.2842900132e-16
1490 1.0460076118e-10 1.6178064141e-12 7.7115290046e-13 0.0000000000e+00 1.3708082594e-15 -4.2569139715e-16
1491 1.0412327418e-10 1.6315950699e-12 8.4354880252e-13 0.0000000000e+00 1.3671633025e-15 -4.2296607154e-16
1492 1.0364165064e-10 1.6457135995e-12 9.1438539332e-13 0.0000000000e+00 1.3635301244e-15 -4.2025167829e-16
1493 1.0315602817e-10 1.6601538607e-12 9.8364757045e-13 0.0000000000e+00 1.3599086849e-15 -4.1754686369e-16
1494 1.0266654519e-10 1.6749076623e-12 1.0513201778e-12 0.0000000000e+00 1.3562989431e-15 -4.1485026653e-16
1495 1.0217334089e-10 1.6899667648e-12 1.1173880057e-12 0.0000000000e+00 1.3527008576e-15 -4.1216051803e-16
1496 1.0167655527e-10 1.7053228797e-12 1.1818357905e-12 0.0000000000e+00 1.3491143865e-15 -4.0947624191e-16
1497 1.0117632911e-10 1.7209676697e-12 1.2446482147e-12 0.0000000000e+00 1.3455394873e-15 -4.0679605430e-16
1498 1.0067280398e-10 1.7368927486e-12 1.3058099069e-12 0.0000000000e+00 1.3419761168e-15 -4.0411856377e-16
1499 1.0016612226e-10 1.7530896811e-12 1.3653054417e-12 0.0000000000e+00 1.3384242316e-15 -4.0144237131e-16
1500 9.9656427111e-11 1.7695499828e-12 1.4231193396e-12 0.0000000000e+00 1.3348837874e-15 -3.9876607031e-16
1501 9.9143862495e-11 1.7862651203e-12 1.4792360669e-12 0.0000000000e+00 1.3313547397e-15 -3.9608824655e-16
1502 9.8628573176e-11 1.8032265106e-12 1.5336400357e-12 0.0000000000e+00 1.3278370430e-15 -3.9340747820e-16
1503 9.8110704716e-11 1.8204255216e-12 1.5863156037e-12 0.0000000000e+00 1.3243306516e-15 -3.9072233577e-16
1504 9.7590403479e-11 1.8378534717e-12 1.6372470743e-12 0.0000000000e+00 1.3208355192e-15 -3.8803138216e-16
1505 9.7067816633e-11 1.8555016297e-12 1.6864186964e-12 0.0000000000e+00 1.3173515988e-15 -3.8533317258e-16
1506 9.6543092146e-11 1.8733612148e-12 1.7338146644e-12 0.0000000000e+00 1.3138788429e-15 -3.8262625458e-16
1507 9.6016378796e-11 1.8914233967e-12 1.7794191181e-12 0.0000000000e+00 1.3104172035e-15 -3.7990916802e-16
1508 9.5487826165e-11 1.9096792951e-12 1.8232161424e-12 0.0000000000e+00 1.3069666320e-15 -3.7718044507e-16
1509 9.4957584643e-11 1.9281199799e-12 1.8651897677e-12 0.0000000000e+00 1.3035270791e-15 -3.7443861017e-16
1510 9.4425805430e-11 1.9467364710e-12 1.9053239696e-12 0.0000000000e+00 1.3000984953e-15 -3.7168218006e-16
1511 9.3892637283e-11 1.9655197755e-12 1.9436057819e-12 0.0000000000e+00 1.2966808331e-15 -3.6891006673e-16
1512 9.3358216718e-11 1.9844609993e-12 1.9800346705e-12 0.0000000000e+00 1.2932740564e-15 -3.6612279066e-16
1513 9.2822677713e-11 2.0035512363e-12 2.0146132504e-12 0.0000000000e+00 1.2898781317e-15 -3.6332127928e-16
1514 9.2286154960e-11 2.0227815312e-12 2.0473441805e-12 0.0000000000e+00 1.2864930247e-15 -3.6050646512e-16
1515 9.1748783861e-11 2.0421428797e-12 2.0782301637e-12 0.0000000000e+00 1.2831187009e-15 -3.5767928574e-16
1516 9.1210700533e-11 2.0616262281e-12 2.1072739474e-12 0.0000000000e+00 1.2797551252e-15 -3.5484068380e-16
1517 9.0672041807e-11 2.0812224734e-12 2.1344783229e-12 0.0000000000e+00 1.2764022622e-15 -3.5199160702e-16
1518 9.0132945229e-11 2.1009224631e-12 2.1598461261e-12 0.0000000000e+00 1.2730600757e-15 -3.4913300822e-16
1519 8.9593549064e-11 2.1207169953e-12 2.1833802374e-12 0.0000000000e+00 1.2697285293e-15 -3.4626584532e-16
1520 8.9053992295e-11 2.1405968185e-12 2.2050835816e-12 0.0000000000e+00 1.2664075860e-15 -3.4339108136e-16
1521 8.8514414621e-11 2.1605526315e-12 2.2249591281e-12 0.0000000000e+00 1.2630972083e-15 -3.4050968446e-16
1522 8.7974956466e-11 2.1805750832e-12 2.2430098911e-12 0.0000000000e+00 1.2597973584e-15 -3.3762262790e-16
1523 8.7435758973e-11 2.2006547730e-12 2.2592389296e-12 0.0000000000e+00 1.2565079977e-15 -3.3473089009e-16
1524 8.6896964008e-11 2.2207822500e-12 2.2736493476e-12 0.0000000000e+00 1.2532290875e-15 -3.3183545455e-16
1525 8.6358714163e-11 2.2409480135e-12 2.2862442940e-12 0.0000000000e+00 1.2499605882e-15 -3.2893730998e-16
1526 8.5821152752e-11 2.2611425128e-12 2.2970269626e-12 0.0000000000e+00 1.2467024600e-15 -3.2603745023e-16
1527 8.5284423818e-11 2.2813561468e-12 2.3060005927e-12 0.0000000000e+00 1.2434546626e-15 -3.2313687431e-16
1528 8.4748672130e-11 2.3015792644e-12 2.3131684686e-12 0.0000000000e+00 1.2402171551e-15 -3.2023658641e-16
1529 8.4214043187e-11 2.3218021639e-12 2.3185339201e-12 0.0000000000e+00 1.2369898962e-15 -3.1733759590e-16
1530 8.3680683218e-11 2.3420150934e-12 2.3221003223e-12 0.0000000000e+00 1.2337728440e-15 -3.1444091735e-16
1531 8.3148739181e-11 2.3622082505e-12 2.3238710961e-12 0.0000000000e+00 1.2305659562e-15 -3.1154757052e-16
1532 8.2618358767e-11 2.3823717821e-12 2.3238497076e-12 0.0000000000e+00 1.2273691901e-15 -3.0865858038e-16
1533 8.2089690402e-11 2.4024957845e-12 2.3220396690e-12 0.0000000000e+00 1.2241825022e-15 -3.0577497713e-16
1534 8.1562883246e-11 2.4225703033e-12 2.3184445381e-12 0.0000000000e+00 1.2210058488e-15 -3.0289779617e-16
1535 8.1038087193e-11 2.4425853332e-12 2.3130679185e-12 0.0000000000e+00 1.2178391857e-15 -3.0002807815e-16
1536 8.0515444761e-11 2.4625312280e-12 2.3059158083e-12 0.0000000000e+00 1.2146824705e-15 -2.9716670524e-16
1537 7.9995066667e-11 2.4823999348e-12 2.2970036684e-12 0.0000000000e+00 1.2115356710e-15 -2.9431390823e-16
1538 7.9477056018e-11 2.5021837712e-12 2.2863494217e-12 0.0000000000e+00 1.2083987570e-15 -2.9146975476e-16
1539 7.8961516409e-11 2.5218750167e-12 2.2739711107e-12 0.0000000000e+00 1.2052716979e-15 -2.8863431259e-16
1540 7.8448551921e-11 2.5414659122e-12 2.2598868982e-12 0.0000000000e+00 1.2021544625e-15 -2.8580764965e-16
1541 7.7938267124e-11 2.5609486604e-12 2.2441150668e-12 0.0000000000e+00 1.1990470196e-15 -2.8298983399e-16
1542 7.7430767075e-11 2.5803154252e-12 2.2266740198e-12 0.0000000000e+00 1.1959493372e-15 -2.8018093379e-16
1543 7.6926157322e-11 2.5995583323e-12 2.2075822810e-12 0.0000000000e+00 1.1928613831e-15 -2.7738101739e-16
1544 7.6424543903e-11 2.6186694685e-12 2.1868584952e-12 0.0000000000e+00 1.1897831245e-15 -2.7459015325e-16
1545 7.5926033344e-11 2.6376408821e-12 2.1645214279e-12 0.0000000000e+00 1.1867145283e-15 -2.7180840999e-16
1546 7.5430732667e-11 2.6564645826e-12 2.1405899663e-12 0.0000000000e+00 1.1836555610e-15 -2.6903585636e-16
1547 7.4938749382e-11 2.6751325407e-12 2.1150831187e-12 0.0000000000e+00 1.1806061885e-15 -2.6627256124e-16
1548 7.4450191496e-11 2.6936366882e-12 2.0880200152e-12 0.0000000000e+00 1.1775663765e-15 -2.6351859367e-16
1549 7.3965167506e-11 2.7119689180e-12 2.0594199078e-12 0.0000000000e+00 1.1745360902e-15 -2.6077402282e-16
1550 7.3483786407e-11 2.7301210842e-12 2.0293021707e-12 0.0000000000e+00 1.1715152942e-15 -2.5803891798e-16
1551 7.3006157688e-11 2.7480850015e-12 1.9976863002e-12 0.0000000000e+00 1.1685039530e-15 -2.5531334862e-16
1552 7.2532391333e-11 2.7658524457e-12 1.9645919151e-12 0.0000000000e+00 1.1655020303e-15 -2.5259738433e-16
1553 7.2062597825e-11 2.7834151535e-12 1.9300387571e-12 0.0000000000e+00 1.1625094897e-15 -2.4989109482e-16
1554 7.1596888144e-11 2.8007648222e-12 1.8940466907e-12 0.0000000000e+00 1.1595262941e-15 -2.4719454998e-16
1555 7.1135373767e-11 2.8178931101e-12 1.8566357036e-12 0.0000000000e+00 1.1565524063e-15 -2.4450781981e-16
1556 7.0678166671e-11 2.8347916357e-12 1.8178259067e-12 0.0000000000e+00 1.1535877882e-15 -2.4183097447e-16
1557 7.0225379335e-11 2.8514519784e-12 1.7776375347e-12 0.0000000000e+00 1.1506324017e-15 -2.3916408425e-16
1558 6.9777124735e-11 2.8678656782e-12 1.7360909457e-12 0.0000000000e+00 1.1476862080e-15 -2.3650721957e-16
1559 6.9333516352e-11 2.8840242353e-12 1.6932066221e-12 0.0000000000e+00 1.1447491681e-15 -2.3386045102e-16
