# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 3000,
# i.e. number of multipoles equal to 2999
#  l TT               EE               TE               BB               phiphi           Tphi             
 797 3.5225776462e-10 2.0924221424e-12 -1.1773443703e-11 1.3484592809e-14 1.5093276932e-14 -5.3394626023e-15
 798 3.5262243765e-10 2.0692404239e-12 -1.1554980908e-11 1.3503217187e-14 1.5023836165e-14 -5.3213730335e-15
 799 3.5296170286e-10 2.0466627239e-12 -1.1333974399e-11 1.3521729918e-14 1.4954792648e-14 -5.3030673568e-15
 800 3.5327531390e-10 2.0247009543e-12 -1.1110508703e-11 1.3540126647e-14 1.4886143413e-14 -5.2845464864e-15
 801 3.5356302342e-10 2.0033671071e-12 -1.0884669291e-11 1.3558402981e-14 1.4817885420e-14 -5.2658113526e-15
 802 3.5382458294e-10 1.9826732546e-12 -1.0656542583e-11 1.3576554489e-14 1.4750015560e-14 -5.2468629025e-15
 803 3.5405974295e-10 1.9626315496e-12 -1.0426215947e-11 1.3594576701e-14 1.4682530654e-14 -5.2277020994e-15
 804 3.5426825284e-10 1.9432542256e-12 -1.0193777705e-11 1.3612465112e-14 1.4615427454e-14 -5.2083299230e-15
 805 3.5444986095e-10 1.9245535973e-12 -9.9593171344e-12 1.3630215175e-14 1.4548702639e-14 -5.1887473697e-15
 806 3.5460431453e-10 1.9065420603e-12 -9.7229244722e-12 1.3647822307e-14 1.4482352819e-14 -5.1689554526e-15
 807 3.5473139563e-10 1.8892309157e-12 -9.4846900427e-12 1.3665282141e-14 1.4416374813e-14 -5.1489561669e-15
 808 3.5483102950e-10 1.8726268188e-12 -9.2447016190e-12 1.3682591287e-14 1.4350766509e-14 -5.1287554059e-15
 809 3.5490317816e-10 1.8567352665e-12 -9.0030470201e-12 1.3699746589e-14 1.4285526017e-14 -5.1083600981e-15
 810 3.5494780469e-10 1.8415617674e-12 -8.7598149839e-12 1.3716744863e-14 1.4220651394e-14 -5.0877772464e-15
 811 3.5496487321e-10 1.8271118421e-12 -8.5150951701e-12 1.3733582905e-14 1.4156140642e-14 -5.0670139286e-15
 812 3.5495434894e-10 1.8133910225e-12 -8.2689781628e-12 1.3750257485e-14 1.4091991706e-14 -5.0460772973e-15
 813 3.5491619816e-10 1.8004048524e-12 -8.0215554739e-12 1.3766765348e-14 1.4028202478e-14 -5.0249745805e-15
 814 3.5485038822e-10 1.7881588873e-12 -7.7729195455e-12 1.3783103219e-14 1.3964770790e-14 -5.0037130814e-15
 815 3.5475688756e-10 1.7766586943e-12 -7.5231637531e-12 1.3799267796e-14 1.3901694421e-14 -4.9823001791e-15
 816 3.5463566571e-10 1.7659098524e-12 -7.2723824082e-12 1.3815255753e-14 1.3838971092e-14 -4.9607433285e-15
 817 3.5448669329e-10 1.7559179519e-12 -7.0206707612e-12 1.3831063743e-14 1.3776598468e-14 -4.9390500606e-15
 818 3.5430994201e-10 1.7466885950e-12 -6.7681250044e-12 1.3846688390e-14 1.3714574157e-14 -4.9172279829e-15
 819 3.5410538469e-10 1.7382273955e-12 -6.5148422748e-12 1.3862126298e-14 1.3652895710e-14 -4.8952847795e-15
 820 3.5387299525e-10 1.7305399788e-12 -6.2609206569e-12 1.3877374045e-14 1.3591560620e-14 -4.8732282112e-15
 821 3.5361274872e-10 1.7236319820e-12 -6.0064591857e-12 1.3892428184e-14 1.3530566324e-14 -4.8510661160e-15
 822 3.5332462125e-10 1.7175090537e-12 -5.7515578494e-12 1.3907285246e-14 1.3469910199e-14 -4.8288064092e-15
 823 3.5300859010e-10 1.7121768541e-12 -5.4963175925e-12 1.3921941734e-14 1.3409589567e-14 -4.8064570836e-15
 824 3.5266463368e-10 1.7076410551e-12 -5.2408403182e-12 1.3936394130e-14 1.3349601689e-14 -4.7840262097e-15
 825 3.5229273148e-10 1.7039073401e-12 -4.9852288919e-12 1.3950638889e-14 1.3289943769e-14 -4.7615219362e-15
 826 3.5189286419e-10 1.7009814042e-12 -4.7295871436e-12 1.3964672442e-14 1.3230612953e-14 -4.7389524899e-15
 827 3.5146504224e-10 1.6988678248e-12 -4.4740163268e-12 1.3978491505e-14 1.3171606563e-14 -4.7163240093e-15
 828 3.5100939249e-10 1.6975666530e-12 -4.2186044207e-12 1.3992094014e-14 1.3112922814e-14 -4.6936340020e-15
 829 3.5052607312e-10 1.6970767621e-12 -3.9634366453e-12 1.4005478204e-14 1.3054560109e-14 -4.6708777725e-15
 830 3.5001524513e-10 1.6973969710e-12 -3.7085989896e-12 1.4018642304e-14 1.2996516808e-14 -4.6480505780e-15
 831 3.4947707236e-10 1.6985260444e-12 -3.4541782151e-12 1.4031584537e-14 1.2938791223e-14 -4.6251476285e-15
 832 3.4891172150e-10 1.7004626922e-12 -3.2002618569e-12 1.4044303119e-14 1.2881381620e-14 -4.6021640864e-15
 833 3.4831936209e-10 1.7032055693e-12 -2.9469382269e-12 1.4056796257e-14 1.2824286220e-14 -4.5790950668e-15
 834 3.4770016652e-10 1.7067532757e-12 -2.6942964151e-12 1.4069062154e-14 1.2767503197e-14 -4.5559356370e-15
 835 3.4705431006e-10 1.7111043558e-12 -2.4424262927e-12 1.4081099004e-14 1.2711030678e-14 -4.5326808163e-15
 836 3.4638197086e-10 1.7162572987e-12 -2.1914185139e-12 1.4092904995e-14 1.2654866743e-14 -4.5093255762e-15
 837 3.4568332998e-10 1.7222105378e-12 -1.9413645181e-12 1.4104478307e-14 1.2599009427e-14 -4.4858648398e-15
 838 3.4495857134e-10 1.7289624505e-12 -1.6923565324e-12 1.4115817114e-14 1.2543456717e-14 -4.4622934821e-15
 839 3.4420788182e-10 1.7365113579e-12 -1.4444875736e-12 1.4126919582e-14 1.2488206551e-14 -4.4386063297e-15
 840 3.4343145118e-10 1.7448555250e-12 -1.1978514506e-12 1.4137783872e-14 1.2433256822e-14 -4.4147981604e-15
 841 3.4262947213e-10 1.7539931602e-12 -9.5254276660e-13 1.4148408135e-14 1.2378605373e-14 -4.3908637034e-15
 842 3.4180214033e-10 1.7639224149e-12 -7.0865692127e-13 1.4158790518e-14 1.2324250002e-14 -4.3667976389e-15
 843 3.4094965435e-10 1.7746413838e-12 -4.6629011309e-13 1.4168929158e-14 1.2270188457e-14 -4.3425945983e-15
 844 3.4007221577e-10 1.7861481044e-12 -2.2553934157e-13 1.4178822187e-14 1.2216418438e-14 -4.3182491635e-15
 845 3.3917002910e-10 1.7984405566e-12 1.3497590555e-14 1.4188467729e-14 1.2162937597e-14 -4.2937558674e-15
 846 3.3824330184e-10 1.8115166629e-12 2.5072207503e-13 1.4197863902e-14 1.2109743539e-14 -4.2691091931e-15
 847 3.3729224450e-10 1.8253742879e-12 4.8603469586e-13 1.4207008816e-14 1.2056833817e-14 -4.2443035744e-15
 848 3.3631708789e-10 1.8400103343e-12 7.1934097694e-13 1.4215900894e-14 1.2004206147e-14 -4.2193355019e-15
 849 3.3531813552e-10 1.8554180129e-12 9.5056873788e-13 1.4224539847e-14 1.1951859033e-14 -4.1942098837e-15
 850 3.3429571216e-10 1.8715895252e-12 1.1796510325e-12 1.4232925714e-14 1.1899791147e-14 -4.1689337940e-15
 851 3.3325014657e-10 1.8885169628e-12 1.4065204245e-12 1.4241058546e-14 1.1848001128e-14 -4.1435143765e-15
 852 3.3218177156e-10 1.9061923066e-12 1.6311089868e-12 1.4248938407e-14 1.1796487573e-14 -4.1179588449e-15
 853 3.3109092397e-10 1.9246074271e-12 1.8533482995e-12 1.4256565370e-14 1.1745249044e-14 -4.0922744826e-15
 854 3.2997794467e-10 1.9437540835e-12 2.0731694491e-12 1.4263939519e-14 1.1694284063e-14 -4.0664686433e-15
 855 3.2884317862e-10 1.9636239237e-12 2.2905030269e-12 1.4271060951e-14 1.1643591117e-14 -4.0405487509e-15
 856 3.2768697485e-10 1.9842084836e-12 2.5052791280e-12 1.4277929773e-14 1.1593168650e-14 -4.0145223000e-15
 857 3.2650968647e-10 2.0054991871e-12 2.7174273500e-12 1.4284546104e-14 1.1543015073e-14 -3.9883968560e-15
 858 3.2531167069e-10 2.0274873455e-12 2.9268767913e-12 1.4290910074e-14 1.1493128755e-14 -3.9621800552e-15
 859 3.2409328885e-10 2.0501641571e-12 3.1335560504e-12 1.4297021826e-14 1.1443508026e-14 -3.9358796049e-15
 860 3.2285490639e-10 2.0735207073e-12 3.3373932242e-12 1.4302881512e-14 1.1394151180e-14 -3.9095032842e-15
 861 3.2159689290e-10 2.0975479676e-12 3.5383159069e-12 1.4308489296e-14 1.1345056470e-14 -3.8830589435e-15
 862 3.2031962214e-10 2.1222367955e-12 3.7362511886e-12 1.4313845355e-14 1.1296222110e-14 -3.8565545050e-15
 863 3.1902347201e-10 2.1475779345e-12 3.9311256541e-12 1.4318949878e-14 1.1247646275e-14 -3.8299979629e-15
 864 3.1770882458e-10 2.1735620132e-12 4.1228653818e-12 1.4323803062e-14 1.1199327103e-14 -3.8033973836e-15
 865 3.1637606614e-10 2.2001795450e-12 4.3113959419e-12 1.4328405121e-14 1.1151262688e-14 -3.7767609061e-15
 866 3.1502558716e-10 2.2274209284e-12 4.4966423956e-12 1.4332756276e-14 1.1103451087e-14 -3.7500967417e-15
 867 3.1365778231e-10 2.2552764457e-12 4.6785292937e-12 1.4336856762e-14 1.1055890318e-14 -3.7234131748e-15
 868 3.1227305053e-10 2.2837362632e-12 4.8569806751e-12 1.4340706825e-14 1.1008578357e-14 -3.6967185626e-15
 869 3.1087179495e-10 2.3127904309e-12 5.0319200659e-12 1.4344306725e-14 1.0961513142e-14 -3.6700213355e-15
 870 3.0945442467e-10 2.3424284405e-12 5.2032773066e-12 1.4347656986e-14 1.0914692744e-14 -3.6433288292e-15
 871 3.0802135978e-10 2.3726378936e-12 5.3710091638e-12 1.4350759173e-14 1.0868115892e-14 -3.6166437576e-15
 872 3.0657302645e-10 2.4034058106e-12 5.5350790623e-12 1.4353615127e-14 1.0821781460e-14 -3.5899676810e-15
 873 3.0510985518e-10 2.4347190695e-12 5.6954502866e-12 1.4356226721e-14 1.0775688289e-14 -3.5633021690e-15
 874 3.0363228092e-10 2.4665644056e-12 5.8520859814e-12 1.4358595848e-14 1.0729835191e-14 -3.5366488004e-15
 875 3.0214074298e-10 2.4989284109e-12 6.0049491511e-12 1.4360724433e-14 1.0684220946e-14 -3.5100091636e-15
 876 3.0063568513e-10 2.5317975339e-12 6.1540026595e-12 1.4362614422e-14 1.0638844300e-14 -3.4833848562e-15
 877 2.9911755556e-10 2.5651580790e-12 6.2992092299e-12 1.4364267793e-14 1.0593703972e-14 -3.4567774852e-15
 878 2.9758680689e-10 2.5989962062e-12 6.4405314446e-12 1.4365686546e-14 1.0548798647e-14 -3.4301886671e-15
 879 2.9604389623e-10 2.6332979303e-12 6.5779317448e-12 1.4366872710e-14 1.0504126978e-14 -3.4036200278e-15
 880 2.9448928514e-10 2.6680491211e-12 6.7113724304e-12 1.4367828339e-14 1.0459687587e-14 -3.3770732026e-15
 881 2.9292343967e-10 2.7032355024e-12 6.8408156599e-12 1.4368555517e-14 1.0415479065e-14 -3.3505498363e-15
 882 2.9134683037e-10 2.7388426520e-12 6.9662234501e-12 1.4369056352e-14 1.0371499969e-14 -3.3240515833e-15
 883 2.8975993232e-10 2.7748560009e-12 7.0875576757e-12 1.4369332980e-14 1.0327748826e-14 -3.2975801073e-15
 884 2.8816322508e-10 2.8112608331e-12 7.2047800696e-12 1.4369387564e-14 1.0284224128e-14 -3.2711370817e-15
 885 2.8655719280e-10 2.8480422852e-12 7.3178522222e-12 1.4369222293e-14 1.0240924338e-14 -3.2447241894e-15
 886 2.8494232413e-10 2.8851853458e-12 7.4267355814e-12 1.4368839386e-14 1.0197847884e-14 -3.2183431229e-15
 887 2.8331911232e-10 2.9226748552e-12 7.5313914525e-12 1.4368241086e-14 1.0154993163e-14 -3.1919955843e-15
 888 2.8168805517e-10 2.9604955050e-12 7.6317809978e-12 1.4367429667e-14 1.0112358538e-14 -3.1656832851e-15
 889 2.8004965509e-10 2.9986318375e-12 7.7278652364e-12 1.4366407426e-14 1.0069942340e-14 -3.1394079467e-15
 890 2.7840441907e-10 3.0370682453e-12 7.8196050444e-12 1.4365176691e-14 1.0027742868e-14 -3.1131713001e-15
 891 2.7675285873e-10 3.0757889712e-12 7.9069611540e-12 1.4363739818e-14 9.9857583851e-15 -3.0869750858e-15
 892 2.7509547576e-10 3.1147782581e-12 7.9899006904e-12 1.4362099317e-14 9.9439872710e-15 -3.0608211161e-15
 893 2.7343271798e-10 3.1540208035e-12 8.0684168984e-12 1.4360258252e-14 9.9024284587e-15 -3.0347114621e-15
 894 2.7176502263e-10 3.1935013120e-12 8.1425097379e-12 1.4358219847e-14 9.8610810021e-15 -3.0086482695e-15
 895 2.7009283077e-10 3.2332043442e-12 8.2121793777e-12 1.4355987364e-14 9.8199439292e-15 -2.9826336973e-15
 896 2.6841658741e-10 3.2731143169e-12 8.2774261961e-12 1.4353564098e-14 9.7790162428e-15 -2.9566699173e-15
 897 2.6673674142e-10 3.3132155026e-12 8.3382507818e-12 1.4350953382e-14 9.7382969196e-15 -2.9307591147e-15
 898 2.6505374560e-10 3.3534920286e-12 8.3946539347e-12 1.4348158581e-14 9.6977849106e-15 -2.9049034880e-15
 899 2.6336805665e-10 3.3939278773e-12 8.4466366665e-12 1.4345183097e-14 9.6574791409e-15 -2.8791052485e-15
 900 2.6168013524e-10 3.4345068853e-12 8.4942002017e-12 1.4342030367e-14 9.6173785096e-15 -2.8533666211e-15
 901 2.5999044594e-10 3.4752127432e-12 8.5373459781e-12 1.4338703865e-14 9.5774818895e-15 -2.8276898438e-15
 902 2.5829945731e-10 3.5160289949e-12 8.5760756481e-12 1.4335207100e-14 9.5377881274e-15 -2.8020771680e-15
 903 2.5660764185e-10 3.5569390379e-12 8.6103910788e-12 1.4331543614e-14 9.4982960438e-15 -2.7765308583e-15
 904 2.5491547605e-10 3.5979261221e-12 8.6402943534e-12 1.4327716989e-14 9.4590044328e-15 -2.7510531927e-15
 905 2.5322344037e-10 3.6389733498e-12 8.6657877714e-12 1.4323730841e-14 9.4199120618e-15 -2.7256464627e-15
 906 2.5153201928e-10 3.6800636752e-12 8.6868738501e-12 1.4319588822e-14 9.3810176720e-15 -2.7003129729e-15
 907 2.4984170126e-10 3.7211799040e-12 8.7035553246e-12 1.4315294621e-14 9.3423199778e-15 -2.6750550418e-15
 908 2.4815297878e-10 3.7623046932e-12 8.7158351492e-12 1.4310851962e-14 9.3038176666e-15 -2.6498750009e-15
 909 2.4646634839e-10 3.8034205502e-12 8.7237164978e-12 1.4306264607e-14 9.2655093995e-15 -2.6247751955e-15
 910 2.4478231062e-10 3.8445098329e-12 8.7272027648e-12 1.4301536354e-14 9.2273938101e-15 -2.5997579844e-15
 911 2.4310137008e-10 3.8855547491e-12 8.7262975662e-12 1.4296671036e-14 9.1894695053e-15 -2.5748257397e-15
 912 2.4142403545e-10 3.9265373561e-12 8.7210047397e-12 1.4291672524e-14 9.1517350648e-15 -2.5499808475e-15
 913 2.3975081946e-10 3.9674395600e-12 8.7113283460e-12 1.4286544728e-14 9.1141890412e-15 -2.5252257071e-15
 914 2.3808223894e-10 4.0082431160e-12 8.6972726696e-12 1.4281291590e-14 9.0768299597e-15 -2.5005627318e-15
 915 2.3641878764e-10 4.0489303398e-12 8.6788472602e-12 1.4275917069e-14 9.0396564421e-15 -2.4759938282e-15
 916 2.3476085439e-10 4.0894862573e-12 8.6560821450e-12 1.4270425068e-14 9.0026675810e-15 -2.4515188277e-15
 917 2.3310880365e-10 4.1298964885e-12 8.6290128607e-12 1.4264819499e-14 8.9658625715e-15 -2.4271370302e-15
 918 2.3146300261e-10 4.1701465383e-12 8.5976754365e-12 1.4259104313e-14 8.9292405874e-15 -2.4028477219e-15
 919 2.2982382115e-10 4.2102217955e-12 8.5621063952e-12 1.4253283497e-14 8.8928007814e-15 -2.3786501756e-15
 920 2.2819163183e-10 4.2501075332e-12 8.5223427547e-12 1.4247361073e-14 8.8565422850e-15 -2.3545436501e-15
 921 2.2656680995e-10 4.2897889080e-12 8.4784220300e-12 1.4241341099e-14 8.8204642082e-15 -2.3305273906e-15
 922 2.2494973355e-10 4.3292509598e-12 8.4303822339e-12 1.4235227673e-14 8.7845656396e-15 -2.3066006285e-15
 923 2.2334078336e-10 4.3684786116e-12 8.3782618793e-12 1.4229024924e-14 8.7488456464e-15 -2.2827625812e-15
 924 2.2174034287e-10 4.4074566693e-12 8.3220999803e-12 1.4222737023e-14 8.7133032741e-15 -2.2590124522e-15
 925 2.2014879830e-10 4.4461698210e-12 8.2619360536e-12 1.4216368174e-14 8.6779375466e-15 -2.2353494313e-15
 926 2.1856653863e-10 4.4846026372e-12 8.1978101204e-12 1.4209922619e-14 8.6427474663e-15 -2.2117726940e-15
 927 2.1699395559e-10 4.5227395700e-12 8.1297627074e-12 1.4203404639e-14 8.6077320133e-15 -2.1882814021e-15
 928 2.1543144367e-10 4.5605649532e-12 8.0578348487e-12 1.4196818549e-14 8.5728901464e-15 -2.1648747029e-15
 929 2.1387940014e-10 4.5980630018e-12 7.9820680873e-12 1.4190168702e-14 8.5382208021e-15 -2.1415517299e-15
 930 2.1233822502e-10 4.6352178117e-12 7.9025044762e-12 1.4183459490e-14 8.5037228949e-15 -2.1183116022e-15
 931 2.1080832115e-10 4.6720133595e-12 7.8191865805e-12 1.4176695340e-14 8.4693953175e-15 -2.0951534250e-15
 932 2.0929009414e-10 4.7084335021e-12 7.7321574784e-12 1.4169880718e-14 8.4352369401e-15 -2.0720762888e-15
 933 2.0778395239e-10 4.7444619764e-12 7.6414607628e-12 1.4163020126e-14 8.4012466107e-15 -2.0490792702e-15
 934 2.0629030710e-10 4.7800823989e-12 7.5471405432e-12 1.4156118106e-14 8.3674231554e-15 -2.0261614311e-15
 935 2.0480957232e-10 4.8152782657e-12 7.4492414465e-12 1.4149179235e-14 8.3337653773e-15 -2.0033218192e-15
 936 2.0334216486e-10 4.8500329520e-12 7.3478086192e-12 1.4142208131e-14 8.3002720576e-15 -1.9805594678e-15
 937 2.0188850439e-10 4.8843297117e-12 7.2428877286e-12 1.4135209446e-14 8.2669419546e-15 -1.9578733954e-15
 938 2.0044897909e-10 4.9181528373e-12 7.1345272767e-12 1.4128187690e-14 8.2337739080e-15 -1.9352631628e-15
 939 1.9902384214e-10 4.9514911590e-12 7.0227855795e-12 1.4121146674e-14 8.2007671523e-15 -1.9127305507e-15
 940 1.9761331366e-10 4.9843345994e-12 6.9077238994e-12 1.4114090054e-14 8.1679210080e-15 -1.8902779081e-15
 941 1.9621761482e-10 5.0166730185e-12 6.7894041444e-12 1.4107021516e-14 8.1352347781e-15 -1.8679075977e-15
 942 1.9483696793e-10 5.0484962129e-12 6.6678888701e-12 1.4099944776e-14 8.1027077479e-15 -1.8456219963e-15
 943 1.9347159634e-10 5.0797939164e-12 6.5432412811e-12 1.4092863576e-14 8.0703391853e-15 -1.8234234943e-15
 944 1.9212172454e-10 5.1105557995e-12 6.4155252332e-12 1.4085781691e-14 8.0381283405e-15 -1.8013144965e-15
 945 1.9078757810e-10 5.1407714691e-12 6.2848052351e-12 1.4078702922e-14 8.0060744459e-15 -1.7792974216e-15
 946 1.8946938366e-10 5.1704304689e-12 6.1511464501e-12 1.4071631101e-14 7.9741767161e-15 -1.7573747021e-15
 947 1.8816736902e-10 5.1995222786e-12 6.0146146981e-12 1.4064570088e-14 7.9424343481e-15 -1.7355487849e-15
 948 1.8688176303e-10 5.2280363142e-12 5.8752764572e-12 1.4057523774e-14 7.9108465206e-15 -1.7138221310e-15
 949 1.8561279567e-10 5.2559619276e-12 5.7331988660e-12 1.4050496079e-14 7.8794123947e-15 -1.6921972152e-15
 950 1.8436069802e-10 5.2832884066e-12 5.5884497247e-12 1.4043490951e-14 7.8481311133e-15 -1.6706765268e-15
 951 1.8312570228e-10 5.3100049748e-12 5.4410974973e-12 1.4036512371e-14 7.8170018012e-15 -1.6492625693e-15
 952 1.8190804174e-10 5.3361007914e-12 5.2912113138e-12 1.4029564346e-14 7.7860235651e-15 -1.6279578602e-15
 953 1.8070795082e-10 5.3615649508e-12 5.1388609712e-12 1.4022650915e-14 7.7551954936e-15 -1.6067649314e-15
 954 1.7952566507e-10 5.3863864830e-12 4.9841169360e-12 1.4015776146e-14 7.7245166569e-15 -1.5856863292e-15
 955 1.7836142111e-10 5.4105543529e-12 4.8270503457e-12 1.4008944138e-14 7.6939861069e-15 -1.5647246141e-15
 956 1.7721545673e-10 5.4340574604e-12 4.6677330106e-12 1.4002159018e-14 7.6636028772e-15 -1.5438823609e-15
 957 1.7608801081e-10 5.4568846405e-12 4.5062374158e-12 1.3995424945e-14 7.6333659828e-15 -1.5231621588e-15
 958 1.7497932338e-10 5.4790246626e-12 4.3426367229e-12 1.3988746108e-14 7.6032744206e-15 -1.5025666116e-15
 959 1.7388963556e-10 5.5004662308e-12 4.1770047720e-12 1.3982126725e-14 7.5733271684e-15 -1.4820983373e-15
 960 1.7281918964e-10 5.5211979836e-12 4.0094160831e-12 1.3975571045e-14 7.5435231857e-15 -1.4617599685e-15
 961 1.7176822900e-10 5.5412084938e-12 3.8399458582e-12 1.3969083348e-14 7.5138614133e-15 -1.4415541523e-15
 962 1.7073696434e-10 5.5604876091e-12 3.6686692039e-12 1.3962667645e-14 7.4843408616e-15 -1.4214830668e-15
 963 1.6972547149e-10 5.5790304970e-12 3.4956587814e-12 1.3956326780e-14 7.4549608762e-15 -1.4015469631e-15
 964 1.6873379204e-10 5.5968336611e-12 3.3209871242e-12 1.3950063319e-14 7.4257208764e-15 -1.3817456012e-15
 965 1.6776196700e-10 5.6138936058e-12 3.1447274160e-12 1.3943879840e-14 7.3966202669e-15 -1.3620787315e-15
 966 1.6681003685e-10 5.6302068364e-12 2.9669534925e-12 1.3937778939e-14 7.3676584380e-15 -1.3425460949e-15
 967 1.6587804149e-10 5.6457698591e-12 2.7877398431e-12 1.3931763227e-14 7.3388347651e-15 -1.3231474225e-15
 968 1.6496602026e-10 5.6605791809e-12 2.6071616123e-12 1.3925835330e-14 7.3101486093e-15 -1.3038824358e-15
 969 1.6407401193e-10 5.6746313100e-12 2.4252946022e-12 1.3919997893e-14 7.2815993169e-15 -1.2847508466e-15
 970 1.6320205471e-10 5.6879227552e-12 2.2422152732e-12 1.3914253572e-14 7.2531862193e-15 -1.2657523570e-15
 971 1.6235018623e-10 5.7004500267e-12 2.0580007465e-12 1.3908605044e-14 7.2249086332e-15 -1.2468866591e-15
 972 1.6151844357e-10 5.7122096355e-12 1.8727288056e-12 1.3903054999e-14 7.1967658607e-15 -1.2281534354e-15
 973 1.6070686320e-10 5.7231980936e-12 1.6864778977e-12 1.3897606142e-14 7.1687571888e-15 -1.2095523585e-15
 974 1.5991548104e-10 5.7334119142e-12 1.4993271360e-12 1.3892261198e-14 7.1408818895e-15 -1.1910830911e-15
 975 1.5914433243e-10 5.7428476117e-12 1.3113563009e-12 1.3887022904e-14 7.1131392200e-15 -1.1727452860e-15
 976 1.5839345210e-10 5.7515017015e-12 1.1226458420e-12 1.3881894016e-14 7.0855284224e-15 -1.1545385862e-15
 977 1.5766287424e-10 5.7593707002e-12 9.3327687960e-13 1.3876877305e-14 7.0580487238e-15 -1.1364626243e-15
 978 1.5695263242e-10 5.7664511257e-12 7.4333120680e-13 1.3871975558e-14 7.0306993361e-15 -1.1185170235e-15
 979 1.5626275963e-10 5.7727394969e-12 5.5289129080e-13 1.3867191577e-14 7.0034794560e-15 -1.1007013964e-15
 980 1.5559328828e-10 5.7782323341e-12 3.6204027483e-13 1.3862528184e-14 6.9763882651e-15 -1.0830153459e-15
 981 1.5494425017e-10 5.7829261590e-12 1.7086197984e-13 1.3857988213e-14 6.9494249296e-15 -1.0654584646e-15
 982 1.5431567651e-10 5.7868174945e-12 -2.0559093804e-14 1.3853574517e-14 6.9225886006e-15 -1.0480303351e-15
 983 1.5370759792e-10 5.7899028648e-12 -2.1213776458e-13 1.3849289965e-14 6.8958784136e-15 -1.0307305297e-15
 984 1.5312004442e-10 5.7921787954e-12 -4.0378816811e-13 1.3845137441e-14 6.8692934889e-15 -1.0135586105e-15
 985 1.5255304542e-10 5.7936418135e-12 -5.9542375542e-13 1.3841119848e-14 6.8428329312e-15 -9.9651412957e-16
 986 1.5200660400e-10 5.7942896522e-12 -7.8696113371e-13 1.3837239757e-14 6.8164959036e-15 -9.7959674538e-16
 987 1.5148061935e-10 5.7941248846e-12 -9.7833165428e-13 1.3833498375e-14 6.7902818508e-15 -9.6280657582e-16
 988 1.5097496317e-10 5.7931513439e-12 -1.1694699929e-12 1.3829896564e-14 6.7641902790e-15 -9.4614385055e-16
 989 1.5048950530e-10 5.7913729236e-12 -1.3603103214e-12 1.3826435185e-14 6.7382206824e-15 -9.2960879458e-16
 990 1.5002411370e-10 5.7887935779e-12 -1.5507863069e-12 1.3823115100e-14 6.7123725430e-15 -9.1320162827e-16
 991 1.4957865446e-10 5.7854173216e-12 -1.7408311102e-12 1.3819937169e-14 6.6866453310e-15 -8.9692256727e-16
 992 1.4915299177e-10 5.7812482304e-12 -1.9303773845e-12 1.3816902255e-14 6.6610385040e-15 -8.8077182253e-16
 993 1.4874698795e-10 5.7762904411e-12 -2.1193572744e-12 1.3814011216e-14 6.6355515079e-15 -8.6474960028e-16
 994 1.4836050341e-10 5.7705481518e-12 -2.3077024147e-12 1.3811264914e-14 6.6101837760e-15 -8.4885610200e-16
 995 1.4799339666e-10 5.7640256218e-12 -2.4953439287e-12 1.3808664208e-14 6.5849347295e-15 -8.3309152443e-16
 996 1.4764552432e-10 5.7567271724e-12 -2.6822124275e-12 1.3806209957e-14 6.5598037772e-15 -8.1745605950e-16
 997 1.4731674107e-10 5.7486571863e-12 -2.8682380083e-12 1.3803903021e-14 6.5347903158e-15 -8.0194989436e-16
