* He4 energy levels from quantum defect formulae. 
* Tables taken from Drake.
* 
* nmax =       30
* lmax =        6
* 
*  n   S   L   J            Energy [eV]  
  23   1   2   1        2.572607397383e-02
  23   1   2   2        2.572608250857e-02
  23   1   2   3        2.572608677594e-02
  23   1   3   2        2.572063394291e-02
  23   1   3   3        2.572063820892e-02
  23   1   3   4        2.572063820892e-02
  23   1   4   3        2.571992153333e-02
  23   1   4   4        2.571993006501e-02
  23   1   4   5        2.571992579917e-02
  23   1   5   4        2.571975090070e-02
  23   1   5   5        2.571975516650e-02
  23   1   5   6        2.571975090070e-02
  23   1   6   5        2.571969117968e-02
  23   1   6   6        2.571969544546e-02
  23   1   6   7        2.571969544546e-02
  24   1   0   1        2.421611423765e-02
  24   1   1   0        2.375600091985e-02
  24   1   1   1        2.375606150701e-02
  24   1   1   2        2.375606529371e-02
  24   1   2   1        2.362665185558e-02
  24   1   2   2        2.362666312300e-02
  24   1   2   3        2.362666312300e-02
  24   1   3   2        2.362186393171e-02
  24   1   3   3        2.362187144104e-02
  24   1   3   4        2.362186768638e-02
  24   1   4   3        2.362123691537e-02
  24   1   4   4        2.362124442440e-02
  24   1   4   5        2.362124066988e-02
  24   1   5   4        2.362108673552e-02
  24   1   5   5        2.362109048999e-02
  24   1   5   6        2.362108673552e-02
  24   1   6   5        2.362103792737e-02
  24   1   6   6        2.362103792737e-02
  24   1   6   7        2.362103792737e-02
  25   1   0   1        2.229522951261e-02
  25   1   1   0        2.188853986896e-02
  25   1   1   1        2.188859010519e-02
  25   1   1   2        2.188859680336e-02
  25   1   2   1        2.177411714261e-02
  25   1   2   2        2.177412378831e-02
  25   1   2   3        2.177412711116e-02
  25   1   3   2        2.176987780627e-02
  25   1   3   3        2.176988445003e-02
  25   1   3   4        2.176988112815e-02
  25   1   4   3        2.176932306313e-02
  25   1   4   4        2.176932970663e-02
  25   1   4   5        2.176932638488e-02
  25   1   5   4        2.176919019366e-02
  25   1   5   5        2.176919351538e-02
  25   1   5   6        2.176919019366e-02
  25   1   6   5        2.176914701135e-02
  25   1   6   6        2.176914701135e-02
  25   1   6   7        2.176914701135e-02
  26   1   0   1        2.059415048408e-02
  26   1   1   0        2.023292480750e-02
  26   1   1   1        2.023297242960e-02
  26   1   1   2        2.023297540599e-02
  26   1   2   1        2.013121720006e-02
  26   1   2   2        2.013122606195e-02
  26   1   2   3        2.013122606195e-02
  26   1   3   2        2.012744847436e-02
  26   1   3   3        2.012745438063e-02
  26   1   3   4        2.012745142750e-02
  26   1   4   3        2.012695531037e-02
  26   1   4   4        2.012696121642e-02
  26   1   4   5        2.012695826339e-02
  26   1   5   4        2.012683718995e-02
  26   1   5   5        2.012684014295e-02
  26   1   5   6        2.012683718995e-02
  26   1   6   5        2.012679880104e-02
  26   1   6   6        2.012679880104e-02
  26   1   6   7        2.012679880104e-02
  27   1   0   1        1.908058220413e-02
  27   1   1   0        1.875828680667e-02
  27   1   1   1        1.875832931855e-02
  27   1   1   2        1.875833197554e-02
  27   1   2   1        1.866747785601e-02
  27   1   2   2        1.866748576917e-02
  27   1   2   3        1.866748576917e-02
  27   1   3   2        1.866411258379e-02
  27   1   3   3        1.866411785780e-02
  27   1   3   4        1.866411522080e-02
  27   1   4   3        1.866367221191e-02
  27   1   4   4        1.866367748573e-02
  27   1   4   5        1.866367484882e-02
  27   1   5   4        1.866356673592e-02
  27   1   5   5        1.866356937281e-02
  27   1   5   6        1.866356673592e-02
  27   1   6   5        1.866353245642e-02
  27   1   6   6        1.866353245642e-02
  27   1   6   7        1.866353245642e-02
  28   1   0   1        1.772794244537e-02
  28   1   1   0        1.743917873099e-02
  28   1   1   1        1.743921683841e-02
  28   1   1   2        1.743921922012e-02
  28   1   2   1        1.735776747760e-02
  28   1   2   2        1.735777220770e-02
  28   1   2   3        1.735777457275e-02
  28   1   3   2        1.735474770106e-02
  28   1   3   3        1.735475242993e-02
  28   1   3   4        1.735475006550e-02
  28   1   4   3        1.735435284729e-02
  28   1   4   4        1.735435757599e-02
  28   1   4   5        1.735435521164e-02
  28   1   5   4        1.735425827353e-02
  28   1   5   5        1.735426063787e-02
  28   1   5   6        1.735425827353e-02
  28   1   6   5        1.735422753723e-02
  28   1   6   6        1.735422753723e-02
  28   1   6   7        1.735422753723e-02
  29   1   0   1        1.651420236339e-02
  29   1   1   0        1.625447378962e-02
  29   1   1   1        1.625450808060e-02
  29   1   1   2        1.625451022379e-02
  29   1   2   1        1.618120483659e-02
  29   1   2   2        1.618121122272e-02
  29   1   2   3        1.618121122272e-02
  29   1   3   2        1.617848681913e-02
  29   1   3   3        1.617849107548e-02
  29   1   3   4        1.617848894730e-02
  29   1   4   3        1.617813142034e-02
  29   1   4   4        1.617813567655e-02
  29   1   4   5        1.617813354845e-02
  29   1   5   4        1.617804629662e-02
  29   1   5   5        1.617804842471e-02
  29   1   5   6        1.617804629662e-02
  29   1   6   5        1.617801863156e-02
  29   1   6   6        1.617801863156e-02
  29   1   6   7        1.617801863156e-02
  30   1   0   1        1.542097127277e-02
  30   1   1   0        1.518651432301e-02
  30   1   1   1        1.518654335513e-02
  30   1   1   2        1.518654722609e-02
  30   1   2   1        1.512033695682e-02
  30   1   2   2        1.512034272533e-02
  30   1   2   3        1.512034272533e-02
  30   1   3   2        1.511788179578e-02
  30   1   3   3        1.511788564051e-02
  30   1   3   4        1.511788564051e-02
  30   1   4   3        1.511756076568e-02
  30   1   4   4        1.511756461029e-02
  30   1   4   5        1.511756268799e-02
  30   1   5   4        1.511748387376e-02
  30   1   5   5        1.511748579605e-02
  30   1   5   6        1.511748387376e-02
  30   1   6   5        1.511745888401e-02
  30   1   6   6        1.511745888401e-02
  30   1   6   7        1.511745888401e-02
