# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_ncdm[0]        13:(.)p_ncdm[0]          14:(.)rho_lambda         15:(.)rho_ur             16:(.)rho_crit           17:gr.fac. D             18:gr.fac. f          
       2.216329670122e+13       1.538746114468e-24       2.091292117257e-08       1.059812188737e+21       1.417360624251e+04       6.395080313896e-10       3.141338404790e+17       1.207382350661e-08       6.639211649025e+41       2.668797353625e+31       1.449959346537e+32       4.583142018356e+41       1.527714006119e+41       3.493499587214e-08       9.665084849017e+38       1.123201875395e+42       1.690815262333e-05       6.636877850412e-01 
       2.200923207669e+13       1.560363958630e-24       2.105844032485e-08       1.045129169041e+21       1.417360624250e+04       6.439845876094e-10       3.119501891549e+17       1.215834027115e-08       6.456521943311e+41       2.613528176830e+31       1.419931566660e+32       4.457028721952e+41       1.485676240651e+41       3.493499587214e-08       9.399132865542e+38       1.092294979981e+42       1.698643110770e-05       6.606293159867e-01 
       2.185623840783e+13       1.582285511884e-24       2.120577846654e-08       1.030649573188e+21       1.417360624250e+04       6.484924797226e-10       3.097817171349e+17       1.224344865304e-08       6.278859269470e+41       2.559403591211e+31       1.390525643918e+32       4.334385656990e+41       1.444795218997e+41       3.493499587214e-08       9.140499023461e+38       1.062238542713e+42       1.706470959208e-05       6.575989062814e-01 
       2.170430825008e+13       1.604515041040e-24       2.135493559763e-08       1.016370582870e+21       1.417360624250e+04       6.530319270807e-10       3.076283189026e+17       1.232915279361e-08       6.106085299788e+41       2.506399892979e+31       1.361728700025e+32       4.215117333883e+41       1.405039111294e+41       3.493499587214e-08       8.888981951111e+38       1.033009161723e+42       1.714298807645e-05       6.545961715505e-01 
       2.155343421061e+13       1.627056872851e-24       2.150409272872e-08       1.002289418825e+21       1.417360624250e+04       6.576031505702e-10       3.054898896749e+17       1.241545686316e-08       5.938065512883e+41       2.454493869235e+31       1.333528123400e+32       4.099130890614e+41       1.366376963538e+41       3.493499587214e-08       8.644385817926e+38       1.004584079089e+42       1.722126656082e-05       6.516207344081e-01 
       2.140360894797e+13       1.649915394857e-24       2.165506884921e-08       9.884033402981e+20       1.417360624250e+04       6.622063726242e-10       3.033663253971e+17       1.250236506120e-08       5.774669088969e+41       2.403662787805e+31       1.305911563636e+32       3.986336020428e+41       1.328778673476e+41       3.493499587214e-08       8.406520181967e+38       9.769411631125e+41       1.729954504520e-05       6.486722242986e-01 
       2.125482517177e+13       1.673095056238e-24       2.180604496971e-08       9.747096445031e+20       1.417360624250e+04       6.668418172326e-10       3.012575227379e+17       1.258988161662e-08       5.615768807997e+41       2.353884387285e+31       1.278866926098e+32       3.876644901520e+41       1.292214967173e+41       3.493499587214e-08       8.175199841645e+38       9.500588910873e+41       1.737782352957e-05       6.457502773434e-01 
       2.110707564227e+13       1.696600368683e-24       2.195884007961e-08       9.612056661006e+20       1.417360624250e+04       6.715097099532e-10       2.991633790843e+17       1.267801078794e-08       5.461240950605e+41       2.305136867290e+31       1.252382366624e+32       3.769972128658e+41       1.256657376219e+41       3.493499587214e-08       7.950244691519e+38       9.239163325438e+41       1.745610201395e-05       6.428545361904e-01 
       2.096035317008e+13       1.720435907262e-24       2.211345417891e-08       9.478887766775e+20       1.417360624250e+04       6.762102779229e-10       2.970837925366e+17       1.276675686345e-08       5.310965201790e+41       2.257398878910e+31       1.226446286336e+32       3.666234646688e+41       1.222078215563e+41       3.493499587214e-08       7.731479582070e+38       8.984931329513e+41       1.753438049832e-05       6.399846498691e-01 
       2.081465061577e+13       1.744606311322e-24       2.226806827821e-08       9.347563842360e+20       1.417360624250e+04       6.809437498683e-10       2.950186619033e+17       1.285612416149e-08       5.164824557228e+41       2.210649515356e+31       1.201047326562e+32       3.565351685865e+41       1.188450561955e+41       3.493499587214e-08       7.518734183331e+38       8.737694978699e+41       1.761265898270e-05       6.371402736486e-01 
       2.066996088955e+13       1.769116285389e-24       2.242268237751e-08       9.218059326881e+20       1.417360624250e+04       6.857103561174e-10       2.929678866964e+17       1.294611703061e-08       5.022705232177e+41       2.164868302807e+31       1.176174363861e+32       3.467244698968e+41       1.155748232989e+41       3.493499587214e-08       7.311842852265e+38       8.497261775391e+41       1.769093746707e-05       6.343210688990e-01 
       2.052627695089e+13       1.793970600082e-24       2.258093445562e-08       9.090349013595e+20       1.417360624250e+04       6.905103286102e-10       2.909313671265e+17       1.303673984982e-08       4.884496572887e+41       2.120035191441e+31       1.151816505154e+32       3.371837300141e+41       1.123945766714e+41       3.493499587214e-08       7.110644503798e+38       8.263444518896e+41       1.776921595145e-05       6.315267029577e-01 
       2.038359180823e+13       1.819174093042e-24       2.273918653373e-08       8.964408044976e+20       1.417360624250e+04       6.953439009105e-10       2.889090040978e+17       1.312799702877e-08       4.750090970440e+41       2.076130546658e+31       1.127963082947e+32       3.279055205422e+41       1.093018401807e+41       3.493499587214e-08       6.914982485397e+38       8.036061159683e+41       1.784749443583e-05       6.287568489985e-01 
       2.024189851860e+13       1.844731669875e-24       2.289743861184e-08       8.840211907887e+20       1.417360624250e+04       7.002113082169e-10       2.869006992034e+17       1.321989300796e-08       4.619383776968e+41       2.033135140477e+31       1.104603650668e+32       3.188826174904e+41       1.062942058301e+41       3.493499587214e-08       6.724704455104e+38       7.814934657635e+41       1.792577292020e-05       6.260111859035e-01 
       2.010119018729e+13       1.870648305104e-24       2.305750967935e-08       8.717736428804e+20       1.417360624250e+04       7.051127873744e-10       2.849063547203e+17       1.331243225902e-08       4.492273224179e+41       1.991030143117e+31       1.081727978083e+32       3.101079956487e+41       1.033693318829e+41       3.493499587214e-08       6.539662262918e+38       7.599892844210e+41       1.800405140458e-05       6.232893981398e-01 
       1.996145996752e+13       1.896929043142e-24       2.321939973626e-08       8.596957769111e+20       1.417360624250e+04       7.100485768860e-10       2.829258736051e+17       1.340561928482e-08       4.368660344111e+41       1.949797114751e+31       1.059326046822e+32       3.015748231187e+41       1.005249410396e+41       3.493499587214e-08       6.359711835452e+38       7.390768288388e+41       1.808232988896e-05       6.205911756381e-01 
       1.982270106010e+13       1.923578999268e-24       2.338128979318e-08       8.477852420461e+20       1.417360624250e+04       7.150189169242e-10       2.809591594887e+17       1.349945861981e-08       4.248448892086e+41       1.909417997429e+31       1.037388045989e+32       2.932764559934e+41       9.775881866445e+40       3.493499587214e-08       6.184713063750e+38       7.187398166312e+41       1.816060837333e-05       6.179162136753e-01 
       1.968490671310e+13       1.950603360628e-24       2.354499883950e-08       8.360397200200e+20       1.417360624250e+04       7.200240493426e-10       2.790061166720e+17       1.359395483015e-08       4.131545271767e+41       1.869875107171e+31       1.015904367866e+32       2.852064331848e+41       9.506881106160e+40       3.493499587214e-08       6.014529694206e+38       6.989624134512e+41       1.823888685771e-05       6.152642127593e-01 
       1.954807022155e+13       1.978007387241e-24       2.371052687522e-08       8.244569246856e+20       1.417360624250e+04       7.250642176880e-10       2.770666501211e+17       1.368911251395e-08       4.017858462286e+41       1.831151126220e+31       9.948656037059e+31       2.773584713934e+41       9.245282379782e+40       3.493499587214e-08       5.849029222474e+38       6.797292206621e+41       1.831716534209e-05       6.126348785179e-01 
       1.941218492706e+13       2.005796413023e-24       2.387605491094e-08       8.130346015687e+20       1.417360624250e+04       7.301396672118e-10       2.751406654629e+17       1.378493630155e-08       3.907299947378e+41       1.793229095460e+31       9.742625396088e+31       2.697264602158e+41       8.990882007193e+40       3.493499587214e-08       5.688082790299e+38       6.610252633480e+41       1.839544382646e-05       6.100279215892e-01 
       1.927724421754e+13       2.033975846829e-24       2.404340193607e-08       8.017705274293e+20       1.417360624250e+04       7.352506448823e-10       2.732280689800e+17       1.388143085565e-08       3.799783646459e+41       1.756092406990e+31       9.540861524905e+31       2.623044573870e+41       8.743481912899e+40       3.493499587214e-08       5.531565085190e+38       6.428359786543e+41       1.847372231084e-05       6.074430575158e-01 
       1.914324152685e+13       2.062551173500e-24       2.421074896120e-08       7.906625098292e+20       1.417360624250e+04       7.403973993965e-10       2.713287676067e+17       1.397860087164e-08       3.695225847604e+41       1.719724796846e+31       9.343276061293e+31       2.550866841541e+41       8.502889471804e+40       3.493499587214e-08       5.379354242853e+38       6.251472044495e+41       1.855200079522e-05       6.048800066414e-01 
       1.901017033451e+13       2.091527954936e-24       2.438173396513e-08       7.797083867049e+20       1.417360624250e+04       7.455801811922e-10       2.694426689243e+17       1.407645107773e-08       3.593545142374e+41       1.684110337881e+31       9.149782472962e+31       2.480675207770e+41       8.268917359233e+40       3.493499587214e-08       5.231331752305e+38       6.079451682980e+41       1.863027927960e-05       6.023384940096e-01 
       1.887802416535e+13       2.120911831174e-24       2.455089997966e-08       7.689060259469e+20       1.417360624250e+04       7.507992424606e-10       2.675696811562e+17       1.417498623527e-08       3.494662362424e+41       1.649233432790e+31       8.960296019653e+31       2.412415021525e+41       8.041383405084e+40       3.493499587214e-08       5.087382363606e+38       5.912164767374e+41       1.870855776397e-05       5.998182492659e-01 
       1.874679658923e+13       2.150708521489e-24       2.472370397300e-08       7.582533249846e+20       1.417360624250e+04       7.560548371578e-10       2.657097131640e+17       1.427421113891e-08       3.398500517869e+41       1.615078807281e+31       8.774733716026e+31       2.346033135596e+41       7.820110451988e+40       3.493499587214e-08       4.947393998120e+38       5.749481048502e+41       1.878683624835e-05       5.973190065619e-01 
